Date,SHV,SHY,IEF,TLT,GOVT,VGIT,BWX,LQD,VCIT,VCSH,USIG,IGIB,VCLT,HYG,JNK,SHYG,ANGL,SJNK,EMB,VWOB,PCY,EMLC,EBND,EMHY,MBB,BKLN,FLOT,CWB,PFF,MUB,SPY,VTI,QQQ,IWM,DIA,MDY,VGK,EZU,FEZ,EWU,EWG,EWQ,EWJ,DXJ,JPXN,AAXJ,AIA,MCHI,EWY,EWT,INDA,EWZ,EWW,EZA,ILF,TUR,EPOL,QAI,HDG,MNA,BTAL,WTMF,PSP,PEX,IPO,BIZD,SRLN,BDCZ,DBC,DBA,DBB,DBE,PDBC,USO,GLD,IAU,SLV,PPLT,PALL,VNQ,IYR,SCHH,XLRE,VNQI,REET,UUP,FXE,FXY,FXB,FXF,FXA,FXC,HEWJ,XLE,XLB,XLI,XLY,XLP,XLV,XLF,XLK,XLU
2017-02-28,3.74682265921105e-05,-4.899817184734486e-05,0.006794677703725873,0.01530563881293078,0.0033794185884549106,0.003975769056572811,0.0026144441009546744,0.012707618750548036,0.00896745048407476,0.003087795094991122,0.010745061160216998,0.006063665841606549,0.017580041272016282,0.014786189737928548,0.012700485380013773,0.010477064387831017,0.011529028341702321,0.010805603183714143,0.016207210012906807,0.013308962001574822,0.017387266551763696,0.015105234085648003,0.015590674313261768,0.018158342838186063,0.004307441583808127,0.0055096798175201436,0.0017898209959087334,0.020060632763756574,0.020234938091022607,0.0047989651723480044,0.03812379572589963,0.03586682471841184,0.042405114098227885,0.018701351693029993,0.04966341475293722,0.025206882020518344,0.00544237002116176,0.0015629066208845326,0.004568532286330576,0.014104923235168978,-5.206490466747878e-05,-0.0044221494427708705,0.012551045185122614,0.01628786188322861,0.01606298738148581,0.026841245632868042,0.019461889515989143,0.03510857915405207,0.011264323527640055,0.02681195646930911,0.044741142881861255,0.02264172179272938,0.027532016886049886,0.0019512236341997417,0.028232195425510136,0.04410087341335755,0.039395490177517194,0.012036796453233403,0.004880912331646772,0.006984299289882414,0.0026899253932778284,0.001808539765170472,0.005631827968418093,0.002364914533321208,0.05320934461304027,0.047352904732151584,0.004954336805697781,0.04652944048057083,-0.0023221945652677294,-0.010267827978997066,0.007518507279344546,-0.009590114545569137,-0.0021613190985928592,0.01100303906688326,0.030935437382794022,0.030797355416990795,0.0431207573690574,0.028078095286036768,0.021758860649446647,0.03406840082913353,0.04239784055982431,0.0334366589185443,0.04509753497387036,0.025975470400047322,0.02890068398687006,0.014245269472117008,-0.01997409572966758,0.004256660073597032,-0.01444653727920587,-0.01589393477789914,0.011140831554514832,-0.02143818045375879,0.008883326721163534,-0.021487161680890383,0.0051499399617372845,0.0379670418824497,0.017575365538480374,0.04620811182182304,0.06104295274549953,0.05100669088456932,0.043914777709771806,0.05090846050017738
2017-03-31,-0.0003075298119495185,0.00020425355758720395,0.0003704190430544218,-0.007006934462871411,-0.0005146081830733995,0.00014073895656415255,0.007100841759126914,-0.0033904836494447576,-0.0005039193516538742,0.0008196087935494378,-0.00044355804907540323,-0.0002242600404394435,-0.006975659944905826,-0.0018691590920545775,-0.003517074013641246,-0.00024647640665724117,0.003395685932654231,-0.0019711433605456396,0.004688272972496594,0.00590066986848577,0.0043775192790122715,0.021743868114732574,0.01673970808080068,0.0009890342465947622,-0.0003222319629821269,-0.002357657003212037,0.0011397949282223219,0.00797893395826606,0.004512922324575636,0.002810492450698827,0.0008142913458423951,0.00011754499691881245,0.01963124821044167,-0.00017477679562664553,-0.006401871963662747,-0.0049618309982116075,0.042914737110775834,0.05957515777722274,0.06279583568652276,0.019422988188403784,0.04329004573318037,0.06181803002252569,0.004821844997895581,-0.0022108563813707893,0.0024346617727381737,0.03712239542636039,0.03247555172507629,0.024302809632444872,0.054548928951076735,0.025168571122760237,0.059098949589148485,-0.007616513323651469,0.10433961899858764,0.003195868345945836,0.01706208129970684,0.01817316896390127,0.026333739781776184,-0.00043469758899420844,0.006431500712584099,0.004579532658817793,0.020026456277590216,-0.01811673549844021,0.016296096063703042,0.019772951408805823,0.02328808288408731,0.00947432188500837,0.0013550485604351859,0.012223282244703444,-0.03341553499599507,-0.02144605754772248,-0.0053097613113182555,-0.03401835239540655,-0.03239016130898057,-0.07380389475050224,-0.0047213368608701005,-0.0029294791518188856,-0.007367182679743938,-0.07807996643108144,0.03363380523482969,-0.024969805856679,-0.015070813181720138,-0.028606094876487725,-0.011021111472866257,0.012034588258521068,-0.0148468885329394,-0.006581339910146682,0.00567619337473842,0.007805343328625997,0.008777142470154781,0.0014605876178659005,-0.002812583276970575,-0.0021842367927223205,-0.0025728845175334958,-0.015405790467243368,0.005764944648351384,-0.008119562696802068,0.020680336974568465,-0.0046702583536124935,-0.005252271958760251,-0.03044147250035571,0.02158167897833981,-0.0017891110575634461
2017-04-30,-0.0006402058491783549,0.001256385050112374,0.010414143260572205,0.014996427014994916,0.006555716219464258,0.007296031276398096,0.013551093090935927,0.011205882126841248,0.010928078035342447,0.0035259180720865644,0.009289660031035029,0.007329873619593019,0.011216791190041585,0.007511714210507658,0.00972621277651785,0.0064281658188165445,0.008115256860512053,0.007048477652912932,0.016344123317671756,0.013132679351310893,0.017944589553387836,0.012325358823281883,0.006456878948012157,0.020944675464948926,0.005631455015409503,0.0030390533241382188,0.00027209520451297847,0.01620134778936765,0.012313594260334503,0.004780273131989243,0.009264351822246818,0.009964138859593229,0.026291996411554653,0.010814786060929992,0.013464445543949198,0.007135556283640365,0.037623030524138276,0.04207985510654265,0.03929564099056114,0.016143224630930753,0.031222849065324344,0.05478382200046637,0.006353421066442866,0.008237724657101696,0.009011354307296925,0.01936429518031656,0.022727312865556727,0.02372327301050702,0.003097818313460443,0.015210913286864957,0.017949926304959164,-0.00838462104178196,0.010851397848376175,0.057290360282264516,-0.01107410735440252,0.1045522952461586,0.09562385386160831,0.0017907614744392284,0.003939291328449268,0.009670921554322464,0.011465875050260076,0.0008938129854740737,0.0486257709828246,0.04692269672285397,0.028374698597005022,0.011833783304830746,0.0024428997196426104,-0.007384845865146439,-0.027938570872539713,-0.0026370365369743467,-0.02911521362142323,-0.033720352472446105,-0.02619267738903509,-0.03893166065470234,0.016507351056274534,0.015902894363708054,-0.05725982420440269,-0.002815088666881416,0.034609368596135046,0.0018058925110277955,0.004977006280018503,-0.0030672890640239927,0.0009686221859754759,0.02166817284868915,0.004111285660024044,-0.0153647917887625,0.019585905468026955,-0.002116382713274423,0.032008261504155464,0.004737967406824406,-0.01985497627453815,-0.026400592288398538,0.007559263730266152,-0.03052642383431704,0.011901259613992897,0.01887034994510194,0.023095142490462173,0.01032032511088231,0.014602127358662275,-0.00907659844281118,0.01925973087249665,0.006959554194700057
2017-05-31,-9.446686567170877e-05,8.540243215505365e-05,0.0075862861161426565,0.018055464621208113,0.0054136898842069925,0.0053512037489400555,0.018414766675002088,0.012595180052892292,0.009780452262525781,0.004066661470460983,0.009837399678329646,0.005277717111890298,0.023751070341781595,0.009613281010832704,0.010649425108874684,0.006959334558210636,0.00488233390264626,0.007630948801878653,0.006940127707359086,0.006974092556728547,0.00624075039567585,0.014939858886184883,0.016811058040296263,0.003242849201306804,0.004584391483974056,0.003347445578938409,0.0008668294840346111,0.008369144954790027,0.004867413642052573,0.01456823585198875,0.013366814812066703,0.009415217772246638,0.03758561859680621,-0.02054786797372054,0.00668528489834986,-0.0053593685279014125,0.047271424388616985,0.0476086109691174,0.043562724513075864,0.043962001731421736,0.0435111776093824,0.04708850710820212,0.02655350812587188,-0.002215163253677314,0.026646000301153723,0.038297608745638374,0.0417883190981403,0.04911036335815667,0.08598795057410992,0.017550928646309145,0.013897000745955797,-0.055955761372555195,-0.0033559868530628127,0.016139634845418367,-0.03534037783906862,0.03467772876582532,0.0031332272869448803,0.003800891218248566,-0.0013289781719731867,0.00034221182340533256,0.03763007177775047,-0.009466987527218855,0.025076955469559355,0.024380634092017413,0.05531979195664106,-0.06310054117441342,0.003880235748340962,-0.04088762312424831,-0.01493828257801421,0.011437276660937641,-0.006320559239223026,-0.021386562370769184,-0.018071590789195284,-0.028371999914801986,-0.0018902297795251248,-0.0014668332233536067,0.004858816428151788,0.0011148083103953506,-0.011058920466089799,-0.00792100125114769,-0.0017882894236484963,-0.006565052158699728,0.0059660072518421614,0.03506426209353997,-0.0002543595931161416,-0.019996611396206447,0.029687621191141662,0.005238650442940259,-0.005891336908919068,0.025379151828208275,-0.00783114931113315,0.009117847474706682,0.022438508592942615,-0.03666599657825519,-0.0004587370805317828,0.016983450927820616,0.010285003519207699,0.02546717338245231,0.007004607162746542,-0.012618979804068335,0.038127337035479776,0.03991126521857958
2017-06-30,-8.036961109126966e-06,-0.0015690464999025835,-0.0058966179608655475,0.007099038967288195,-0.001816835625564174,-0.005479022372898491,0.0024750630662854754,0.004003864771703946,-0.0014048297817126922,-0.0002884855355259076,0.002431092116586818,-0.00091532595469085,0.010648524532570867,0.0005368925588324346,-0.00022324756527597586,0.00036192709670673665,0.00015707362717781606,-0.00221698458773162,-0.00798491599084722,-0.005036351013509467,-0.006556982296091863,0.004466703365181012,0.0043904113247736345,-0.007641906240345942,-0.003855895160628954,-0.0053906619115463026,0.001198129128707258,0.012275781597336386,0.007183259192651669,-0.004992502701691549,0.005566868212918351,0.008640470696193723,-0.02424011483750471,0.0323993586897639,0.016368444821105166,0.01432458150324306,-0.005936093888500305,-0.006155808305397915,-0.011228030284041126,-0.016655686957144644,-0.006162879788543186,-0.005483219613156066,0.012363395437926914,0.034873127225873934,0.011457261383608528,0.013729056725201026,0.02179262688744682,0.019677968295321813,0.0005401769822270241,0.03856692003007639,-0.01088857326737719,-0.02240539471538977,0.053992108790441085,-0.04006822883891786,0.008495071992717871,0.03141149010545602,0.020380836325226193,0.0033006042316112137,0.0035202191039913054,0.012639460254920852,-0.03806549214307747,-0.013523888840170585,0.016952858725124587,0.008355569643519299,-0.002182967597736564,0.01901496083753601,-0.0008933407297196395,0.008127687273554894,-0.010429894504068895,-0.007315732284892519,0.03399817562243207,-0.027977405021919532,-0.010248892676582745,-0.048073206707751004,-0.02257898749584536,-0.022329793172249757,-0.04316183070846785,-0.028911628757240015,0.02864077855848718,0.021292608418685022,0.019798677287615918,0.023958007507751622,0.01817201287746778,0.0007678933018117605,0.008927434220086404,-0.014033169989525142,0.014811174096030775,-0.01667880239762104,0.00943597183842376,0.008143257160022564,0.03380406171628886,0.039847839241286154,0.02918691285043934,-0.0019049019283353132,0.01754526572917875,0.012634089205807384,-0.01346163899766767,-0.023580499049586978,0.04387134202617554,0.06231224723304901,-0.029309115182772738,-0.028249726924313434
2017-07-31,0.0001823102108923706,0.001034777852184358,0.002918071200267373,-0.0074279094946606075,0.0008799089783628126,0.0033497390456848557,0.028070495697844304,0.006801820797008577,0.008684739664914946,0.003535710705954979,0.006109851908589085,0.005655069880652057,0.0069541400870748935,0.009316511308630364,0.009064451548764278,0.006309435840626758,0.01367642105569427,0.00629859832698159,0.010896882594676409,0.006953469427931562,0.008736137459593944,0.021471785543738235,0.019627564270653312,0.00803131151822372,0.004222551892954111,0.007541356050494379,0.0007674153446843228,0.02896627205978513,0.005784770687797085,0.007891026526312732,0.019522382182308444,0.017804612256791134,0.038986630300596285,0.007664874897546685,0.025551655945704237,0.008203031012008193,0.027075209995692066,0.03090189065370346,0.03115277531639931,0.02260222132435368,0.013607948591512535,0.022545288097113918,0.01965517647037423,0.004929076299718442,0.019550736373439008,0.048213789080514484,0.0508196992916951,0.08195834803378436,0.02666716229833737,0.022394884511172712,0.06721364885062024,0.10101581551247578,0.041998751175569,0.057891285073431824,0.08459065248114876,0.06490392993615639,0.061059834712568754,0.008315269740690016,0.0027897366874875466,0.002100067179277402,-0.0028245047348368153,-0.010612203606048372,0.029194958099822248,0.025389535682324098,0.027125885602949644,0.005272180313641232,0.0058175800010406495,0.001367155631072751,0.03919546248171784,0.0031987139277151392,0.023303442123281108,0.05528171234031037,0.039542317379521456,0.07808501700890617,0.022044800911376665,0.022356484338503062,0.011198212102599907,0.0175688865927383,0.048621528475303925,0.011475920438615166,0.010272417677750827,0.007633467783854701,0.011215518586087984,0.03925172182145847,0.018624868573505697,-0.028682511859756517,0.03448016072617415,0.018972321090084225,0.012181009999260244,-0.010366615041903789,0.040032762317307284,0.03822536356966582,-0.00035961986408967377,0.025025574601223503,0.014483628242786643,0.0021084552734890664,0.01829442638852157,0.006069501202895448,0.007345962888190609,0.016058353034043175,0.0428018224961672,0.023136495686864204
2017-08-31,-0.00017483372965349268,0.001148448364119922,0.01359746396890776,0.032646083546574,0.00957383252758975,0.008138270373999997,0.006484280839025022,0.005876748219695024,0.006766354384492409,0.0026296841153989306,0.006997372252094344,0.004764728257754033,0.0107203453376245,-0.00021783254154411928,-0.0002556255448407682,-0.00032898604039993977,0.0060467209815506205,-0.0002280810068520686,0.018826401287100388,0.0172360118250629,0.02071068332899822,0.012979137367556234,0.016186890438958986,0.01766921859272735,0.006315371827070478,-0.003493962646152152,-0.0005780237475681601,0.0016391913251420612,-0.0014619364304529511,0.0070928835478094,0.002040452739135276,0.0006243855739757579,0.019650456106992727,-0.013531397440113061,0.005300642244693229,-0.016342979002167028,-0.00016776847778060848,0.003919861035241275,0.0003854046429269645,-0.009113105982873574,0.0007539670650810707,0.00791989279736088,-0.0017863556093498686,-0.005472479297294722,-0.002050116347084799,0.016341009089376243,0.012820178454825356,0.0417988700530027,-0.018677345888545475,0.02288640470530517,-0.008175306736943725,0.055697394314355,0.0021418693459198082,0.03777208417034145,0.04505424214736492,0.04131049898198674,0.057038301288548865,0.004168122490437017,-0.0004223056873765038,-0.011962417368377058,0.003125264127760982,0.00248661601900951,-0.023699775646628677,-0.027797022467392744,0.012239634146472497,-0.05478679494362365,-0.0015054489829722825,-0.04240238380749323,0.0031085628499908893,-0.06778923834070777,0.09400376558488971,-0.0016874927659598668,0.0021656890915956986,-0.06618990847677236,0.04025710706456137,0.03922869119042821,0.045218196161834256,0.05719261216030941,0.05453442912979084,-0.00348709657286134,0.005799451108461525,-0.008602004831992197,0.009201945203786973,0.011686566904955672,-0.0035727304215352226,-0.002536055152895958,0.004182031128910409,0.0013026477175658827,-0.021794061426104797,0.006546231964116685,-0.006979190417723494,-0.002517125443873006,-0.002562895602607199,-0.05721956368847031,0.0069657496572614296,0.0013207053285066409,-0.019655941087686483,-0.011961105675979692,0.016499621088470192,-0.016539118042646465,0.02792468189743696,0.03148019972537125
2017-09-30,-4.929161401020425e-05,-0.002680326854650882,-0.01533178285264044,-0.024314382201799677,-0.00968624012463045,-0.009741706452906139,-0.01964325014126108,-0.0013065191464571514,-0.0044972432344565156,-0.0019210685323305045,-0.0030806760645638244,-0.003141734695080355,-0.000694142478373482,0.005178434562504808,0.005209655060265195,0.004598500670739892,0.012874917515267183,0.005249800136354821,-0.002690386262162302,-0.0019811381986111977,-0.002908767045013604,-0.007301333109394925,-0.005352190889542829,-0.0014213609148551955,-0.004008470127373453,0.0030856948509210623,0.0014886715551723283,0.00413587842497013,-0.002432890137096876,-0.005095888099481993,0.01913813083064734,0.023296911206812244,-0.0037674823619468713,0.06032295348760356,0.0206501196701108,0.03722692086695004,0.03078727013969499,0.034189737243092634,0.039152876577965214,0.028598618517240472,0.05205769240426975,0.038797915424231534,0.017302052882914677,0.04948788653783635,0.015544502287000474,0.0012683517518084285,0.004744715413685075,0.01661697258948961,0.007768825262577639,-0.038325704992553354,-0.03844994268936005,0.040570762250944616,-0.03430329210925028,-0.06300631442353286,0.015276461616208693,-0.10152060471753918,-0.0323594369724309,0.0008637477651401224,0.008608459527776703,0.009629568045932214,-0.04256855650652921,-0.000294985114229728,0.04288609072342079,0.029602566824113365,0.01877328655924452,0.03975473656265497,0.0029923051672356214,0.01690734771781014,0.01886160146800523,0.01726490849430177,-0.01941132180205126,0.04381786538911551,0.021392119513540288,0.07899202014511156,-0.0350908547684858,-0.03357464505414561,-0.05701600550067961,-0.08991213411498686,-0.0003647936389452258,-0.0019522866816725428,-0.008692689050447032,0.002196358977141245,-0.014543182722220847,0.0041857286419045075,-0.0038570229547289715,0.005411699954340577,-0.008928821623151083,-0.024654733921583204,0.034483129688146076,-0.011499743107985703,-0.01380836194779552,0.00020169705911213893,0.04060617009126214,0.09615526700325885,0.0354919449474174,0.04018183704712789,0.007394062746049624,-0.00798652717447209,0.008261337074275045,0.04924498342554199,0.007334033780606742,-0.028765545817470893
2017-10-31,-0.00045397485151561,-0.001764975544402531,-0.002743393672458189,-0.0012382224459666696,-0.0034739284705878675,-0.00271246242902718,-0.008471178706973621,0.0010727621099115231,0.0011619357591780505,-7.743328994653294e-05,-0.0004324200993551302,-0.0008978717931976193,0.006209136644849949,-4.3876859464114445e-06,0.0012170929271754722,0.001076754115240935,0.0005049081602629896,0.0018729181331901762,0.001576524816339458,0.0005443837269105073,-0.0019305609971763176,-0.029029994345772643,-0.023816951797408788,0.004317018465100624,-0.000712038323203607,0.00043958155534500835,0.0006601704899004629,0.01589215852481212,-0.004612001569622332,4.2144632199808164e-05,0.022438486036757403,0.020611131910637397,0.04418211233097551,0.006409699973189014,0.042834610672549615,0.021241398432432383,0.003765919616549312,0.010851904887143764,0.008798584858507645,0.0051555097603192485,0.01869043041087453,0.014880715678094063,0.05057566765303461,0.05893310741061535,0.05123523464600071,0.04104348265855922,0.05167869279657971,0.033577435697029916,0.0784552106006024,0.053069018420193785,0.06937778030158642,-0.037993078067178505,-0.08246808945659528,0.01869990342528432,-0.03417399231199642,-0.0006130516901883881,0.01930514982107894,0.007479608352642658,0.005378215766025978,0.005940530779516778,0.0058850872636663715,0.012976423936854324,0.010917251818425448,-0.0022735950880402095,0.05186851871245251,-0.029039692383466438,0.0048446547504294385,-0.004863744613478111,0.0379937688529443,0.023094801389657853,0.03866572152490127,0.06548687081760568,0.03470930948135658,0.04597273849334876,-0.008365258813552608,-0.009008976380900098,0.0023193040598858345,0.004520675471405494,0.0445059033653396,-0.011621700276066634,-0.00035185983038694187,-0.012344675332171935,0.007180031042204487,0.0033469089107451217,-0.011854123723287043,0.015554853052327004,-0.016041596595270775,-0.01133221684444436,-0.009869335952169607,-0.0312977593572133,-0.023511279962911864,-0.03419871499007982,0.06173683172702454,-0.00921046157423417,0.03714892856646806,0.0065846003730062825,0.020129235235931624,-0.01747742553918414,-0.0084676087712457,0.027361541545164396,0.062257679738379305,0.03742548594858846
2017-11-30,-0.00038651979482847744,-0.003094040486347727,-0.0037275432845673365,0.006474076452121646,-0.0014883094743300632,-0.00451138788353741,0.019911569762422844,-0.0021638401097831775,-0.003475669762235978,-0.004152675577320875,-0.0016915528912513026,-0.002919879481813681,0.0007664005092234191,-0.004615748946692666,-0.004443433866276625,-0.005699868145923237,-0.0016954490833038464,-0.002803010996151845,-0.0036540608827932645,-0.005717396805972464,-0.009067077785957356,0.014739895297014171,0.01531849667496824,-0.012466187649279726,-0.002393905766275151,-0.00122498011620672,0.0006403777148847097,-0.0018398046393765747,0.005860627925876194,-0.005617524793221496,0.02917735941430414,0.02892231252176706,0.01859554840330694,0.028056747019360263,0.04012796046985371,0.03524544570298519,-0.0014425004835853742,-0.003443591939302071,-0.007193141845302365,-0.0020722684654985394,0.004196761568200624,-0.0018866179576575107,0.020325089758518357,0.008325524066485268,0.02374667636987108,0.0033094517467285086,0.013650169045692972,0.013361604291771722,0.004272364841351883,-0.027527795164647727,-0.014070147662072341,-0.038211423690610334,-0.0037159204851191178,0.06542129947144051,-0.04182621867569588,-0.09961804308653852,-0.013574889579723604,0.005025858724720311,0.0030542598885625934,-0.005454078913358107,-0.011837133945143042,-0.000676162454313645,-0.02460967952402645,-0.018384846576261014,-0.009526805268663641,0.0066873598716188695,-0.0011418737607289068,-0.00021821280105457398,0.008394989823192122,-0.019622658069587927,-0.03824232185681772,0.02356649567904804,0.00875910899552793,0.04729300665031814,0.002626488385237191,0.0023400280816721405,-0.018822451568370556,0.02428742248643382,0.02433130106392304,0.025363454279342425,0.024396624801403623,0.029587267175973854,0.027881082266106007,0.012885585468692262,0.027119353430373562,-0.016924370068615878,0.01976490352260444,0.003792984590724113,0.016794932773480466,0.011754805136030366,-0.01235808880251651,-0.0011926349659019068,0.012695827359342082,0.016440809141654612,0.00851605536065606,0.03988583744918709,0.04848577647403766,0.05332518705214521,0.027750998966282116,0.03307124338517723,0.013108536954960648,0.02556555374778239
